id	emotion
34071_0058_A_464	-0.07137967646121979,-0.030763715505599976,0.42424094676971436,-0.07327808439731598,0.04468125104904175,0.6053400635719299
34071_0058_A_465	-0.20890074968338013,0.13595806062221527,0.4421156346797943,0.40867340564727783,0.5696645975112915,0.4068884253501892
34071_0058_A_466	-0.012786217033863068,0.09401717036962509,2.7067816257476807,0.0739794597029686,0.3356659710407257,0.8068806529045105
34071_0058_A_467	-0.005744926631450653,0.05563342571258545,0.6858644485473633,0.14151176810264587,-0.08920296281576157,1.5188627243041992
34071_0058_A_468	-0.04069710895419121,-0.025428906083106995,0.0892721563577652,1.4082484245300293,0.6262387037277222,0.751053512096405
34071_0058_A_469	0.012372273951768875,0.02995222806930542,0.033769723027944565,0.005649303086102009,0.18419983983039856,0.7527679800987244
34071_0058_A_470	-0.039842408150434494,-0.026365652680397034,0.025042306631803513,0.0439557209610939,0.11926501989364624,0.5389418601989746
34071_0059_A_472	-0.0929044634103775,-0.018164560198783875,0.05433602258563042,0.021471824496984482,0.029113277792930603,0.3066517412662506
34071_0059_A_473	-0.06076404079794884,-0.060216665267944336,0.059249136596918106,0.009347225539386272,0.00413137674331665,0.307552307844162
34071_0059_A_474	-0.08146180212497711,0.07605060189962387,0.486476331949234,0.006469418294727802,0.13027554750442505,0.09056934714317322
34071_0059_A_475	-0.04487636312842369,0.0034749144688248634,0.3589912950992584,0.05464624986052513,1.925644040107727,0.14075765013694763
34071_0059_A_476	-0.12150596082210541,0.0023508379235863686,0.7238134145736694,0.03521404415369034,0.08212096989154816,0.19506321847438812
34071_0059_A_477	-0.17536912858486176,0.09605008363723755,0.4245711863040924,-0.20055903494358063,1.6896294355392456,0.8652838468551636
34071_0059_A_478	-0.09517174959182739,0.033712081611156464,0.012704875320196152,0.3440350890159607,0.8972251415252686,0.11441979557275772
34071_0059_A_479	-0.21729189157485962,0.1796143501996994,0.025747600942850113,0.13196025788784027,0.2904464304447174,0.17649047076702118
34071_0059_A_480	-0.0772475004196167,0.057958103716373444,0.17872437834739685,0.0066575659438967705,1.0785632133483887,1.3699160814285278
34071_0060_A_481	-0.03801990672945976,-0.23110876977443695,0.6930034756660461,0.19286073744297028,1.174566626548767,2.339801073074341
34071_0061_A_482	-0.13254578411579132,0.1121566966176033,0.13245166838169098,-0.019144002348184586,-0.021185830235481262,0.4839843511581421
34071_0061_A_483	-0.12671488523483276,0.04770831763744354,0.2723664343357086,-0.042331766337156296,-0.11059604585170746,1.0199223756790161
34071_0061_A_484	-0.15844383835792542,0.10297674685716629,-0.02524147555232048,0.06226806342601776,0.005596645176410675,0.0896129161119461
34071_0061_A_485	-0.017812199890613556,-0.06025735288858414,-0.09950469434261322,0.05477491393685341,0.16669316589832306,0.8452908396720886
34071_0061_A_486	-0.01101110503077507,-0.016340341418981552,-0.1245826929807663,-0.126203253865242,0.39822351932525635,1.8665924072265625
34071_0062_A_487	-0.11361975967884064,0.07379856705665588,-0.019997764378786087,0.11481204628944397,0.044502004981040955,0.4688849151134491
34071_0062_A_489	-0.1101304292678833,0.08120305091142654,0.0739637017250061,0.06720151007175446,0.2896895110607147,0.0718485489487648
34071_0062_A_490	-0.04715389385819435,0.10037023574113846,-0.20372843742370605,3.3491227626800537,0.10162459313869476,0.2748236358165741
34071_0062_A_491	-0.16411727666854858,0.0441974475979805,-0.05959981307387352,0.0778496041893959,0.03225065767765045,0.16306142508983612
34071_0063_A_492	-0.00421210378408432,-0.03277610242366791,-0.0059560202062129974,0.0023386096581816673,-0.049289703369140625,0.26867517828941345
34071_0063_A_493	0.06871773302555084,-0.07714233547449112,0.1192806214094162,-0.01849714294075966,-0.11266656219959259,0.4256150722503662
34071_0063_A_494	-0.0908883810043335,0.11752891540527344,0.06881754100322723,0.007376228459179401,0.06779704988002777,0.08147521317005157
34071_0063_A_495	-0.16855856776237488,-0.00098422821611166,0.02962959185242653,0.07428140938282013,-0.027226902544498444,0.16343265771865845
34071_0063_A_496	-0.12503080070018768,0.09148227423429489,0.07374851405620575,0.04217134043574333,0.05888053774833679,-0.017407957464456558
34071_0063_A_497	-0.059032898396253586,0.1290818601846695,0.10358867049217224,0.02367716282606125,0.01877313107252121,0.3317907154560089
34071_0063_A_498	-0.03410046920180321,0.1601986140012741,0.14888428151607513,-0.0520617701113224,0.033726632595062256,0.05007236450910568
34071_0063_A_499	-0.1293814778327942,0.1360308676958084,0.091712087392807,0.05392773076891899,0.03570786118507385,0.15193922817707062
34071_0063_A_500	-0.09172260761260986,0.05286140739917755,-0.032677095383405685,0.06771346181631088,0.01935698091983795,0.31753286719322205
34071_0063_A_501	-0.15994200110435486,0.07006101310253143,0.06851992011070251,0.05329563468694687,0.044855035841464996,0.056805554777383804
34071_0063_A_502	-0.09606598317623138,0.09330292791128159,-0.014124136418104172,-0.021490246057510376,0.04565296322107315,0.00246428232640028
34071_0063_A_503	0.28656038641929626,-0.006805418990552425,0.054632265120744705,0.28035402297973633,0.23644933104515076,0.6131974458694458
34071_0063_A_504	-0.1301514357328415,0.24233022332191467,0.025163140147924423,0.04059719666838646,0.044418275356292725,0.18248838186264038
34071_0064_A_505	0.010039526969194412,-0.03746122121810913,-0.009556051343679428,-0.01204401720315218,-0.14919409155845642,0.1266813576221466
34071_0064_A_506	-0.04138894006609917,-0.07847657799720764,-0.022346924990415573,0.019018422812223434,-0.1000828891992569,0.11679469048976898
34071_0064_A_507	-0.02061844989657402,0.007329919375479221,-0.023717638105154037,0.08288496732711792,-0.18303033709526062,0.05624016001820564
34071_0064_A_508	-0.10854476690292358,-0.0551772266626358,0.016212869435548782,-0.04526640102267265,0.04195410758256912,0.19002243876457214
34071_0065_A_509	-0.12285923957824707,0.07675734162330627,0.03847860172390938,0.024635925889015198,0.019892007112503052,0.08267100900411606
34071_0066_A_510	-0.0837354063987732,0.07274129241704941,0.04721905663609505,0.09235012531280518,0.003980010747909546,0.038715146481990814
34071_0066_A_511	-0.07093557715415955,-0.00435845460742712,0.039711181074380875,0.07883131504058838,-0.002791881561279297,-0.007883274927735329
34071_0067_A_512	-0.040279570966959,0.01838316023349762,0.1823713183403015,0.25500932335853577,0.032009005546569824,0.21412672102451324
34071_0068_A_515	-0.0947832316160202,-0.004829867742955685,-0.07764019072055817,0.06908170133829117,-0.05715888738632202,0.2914034128189087
34071_0069_A_516	-0.06016046926379204,0.011079647578299046,0.056974831968545914,0.0628661960363388,0.016807667911052704,0.18188734352588654
34071_0069_A_517	0.02732696384191513,0.009239018894731998,0.10239778459072113,0.0787387266755104,-0.01163511723279953,0.22870489954948425
34071_0069_A_518	0.05927961692214012,-0.0917636826634407,0.0662955641746521,0.018413007259368896,0.17522290349006653,0.3069324791431427
34071_0069_A_519	0.043033961206674576,-0.011342576704919338,0.0350995697081089,0.12099839001893997,0.1486598551273346,0.3374030888080597
34071_0069_A_520	-0.0519496388733387,0.13374899327754974,0.03656840696930885,-0.008663025684654713,0.08672770112752914,0.09059201180934906
34071_0070_A_521	0.0647488385438919,0.03518230468034744,-0.0036431364715099335,-0.01528539415448904,0.019775390625,0.1121562197804451
34071_0070_A_522	0.04680122062563896,-0.029977895319461823,-0.031130414456129074,0.011852200143039227,-0.01799636334180832,0.08932851254940033
34071_0070_A_523	0.21785704791545868,0.019386328756809235,-0.06706227362155914,-0.03222129866480827,0.01691170036792755,0.11022254824638367
34071_0070_A_524	-0.08633986115455627,0.15946237742900848,0.13373221457004547,0.04154355078935623,0.1562170386314392,0.21138258278369904
34071_0070_A_525	0.04652072861790657,0.23236311972141266,0.1053762435913086,-0.029036905616521835,-0.005926236510276794,0.03358149528503418
34071_0070_A_526	-0.04598652943968773,0.08705724775791168,0.11488036811351776,-0.017234433442354202,0.04009980708360672,0.09866170585155487
34071_0070_A_527	-0.08370067179203033,0.22469522058963776,0.09504479169845581,0.050020910799503326,0.054157041013240814,0.14213666319847107
34071_0070_A_528	-0.1568167805671692,0.115341417491436,-0.0029187537729740143,0.05649144947528839,0.10724819451570511,0.13532686233520508
34071_0070_A_529	0.05868956819176674,-0.11020753532648087,0.18767443299293518,2.6753742694854736,0.32061567902565,0.043887216597795486
34071_0070_A_530	-0.253365159034729,-0.02142353355884552,0.11031998693943024,-0.1272978037595749,0.3510682284832001,0.4627446234226227
34071_0070_A_531	-0.1318177580833435,-0.03611702471971512,0.022420424968004227,0.06889168173074722,0.040530554950237274,0.02838144823908806
34071_0070_A_532	-0.15876291692256927,0.15407688915729523,0.015573699027299881,0.13935697078704834,0.14837270975112915,0.4904491603374481
34071_0070_A_533	-0.1228175163269043,-0.024616554379463196,-0.04549841955304146,1.5273118019104004,0.4194629192352295,0.3152467906475067
34071_0070_A_534	-0.13033704459667206,0.24374087154865265,0.020428214222192764,0.037958309054374695,0.041263334453105927,0.15525810420513153
34071_0070_A_535	-0.07532157003879547,0.011182540096342564,0.1727985292673111,0.9032162427902222,0.20475053787231445,0.09016577154397964
34071_0070_A_536	-0.13977298140525818,0.04993513971567154,0.022509057074785233,-0.034079018980264664,0.09376312792301178,0.2177923619747162
34071_0070_A_537	0.06445564329624176,0.006168046034872532,0.09197255969047546,0.44894710183143616,0.2711559534072876,0.06973376870155334
34071_0070_A_538	-0.1345592439174652,0.12869946658611298,0.06946371495723724,0.08624671399593353,0.08118782937526703,0.1447705328464508
34071_0070_A_539	-0.082923024892807,0.055846527218818665,0.0666501522064209,0.05004442483186722,0.10551504045724869,0.027625512331724167
34071_0070_A_540	-0.005492616444826126,0.03057914227247238,0.05579918995499611,0.011581282131373882,0.07342572510242462,0.12086716294288635
34071_0070_A_541	-0.07146663963794708,0.1668912023305893,0.07349587976932526,0.0046984972432255745,0.13238835334777832,0.11790639162063599
34071_0070_A_542	0.21642793715000153,0.43185561895370483,-0.10509151220321655,-0.0018535228446125984,0.07983328402042389,0.41647881269454956
34071_0070_A_543	0.07184107601642609,0.08336129784584045,0.213761568069458,0.09053745865821838,1.3479315042495728,1.4769483804702759
34071_0070_A_544	-0.13642042875289917,-0.00739958044141531,-0.010036524385213852,0.0655442327260971,0.008007489144802094,0.0764528214931488
34071_0070_A_545	0.3496986925601959,0.3516329824924469,-0.1603160947561264,-0.11564268171787262,0.1479041874408722,0.5427168011665344
34071_0070_A_546	-0.14923416078090668,0.22235548496246338,-0.036663103848695755,-0.0157981738448143,0.041815802454948425,1.565755844116211
34071_0070_A_547	0.3451804518699646,0.46190327405929565,-0.13567455112934113,-0.24293841421604156,0.17052121460437775,0.813607931137085
34071_0070_A_548	0.03578115627169609,0.06889120489358902,-0.006274517625570297,1.3792263269424438,0.4053385555744171,0.43598058819770813
34071_0070_A_549	-0.08103322982788086,-0.010456821881234646,0.010719913989305496,0.29560181498527527,0.1831977665424347,0.5026097297668457
34071_0070_A_550	-0.021762248128652573,0.16687335073947906,0.003863755613565445,0.15554742515087128,0.1575661301612854,1.5243247747421265
34071_0070_A_551	-0.13952948153018951,0.16422967612743378,0.08621914684772491,0.06129462271928787,0.19648274779319763,0.27604734897613525
34071_0070_A_552	-0.003655698150396347,0.2005710005760193,0.12619374692440033,2.0249292850494385,0.269477903842926,0.05892334505915642
34071_0070_A_553	0.027014315128326416,0.14249484241008759,0.02990247681736946,0.1770584136247635,0.021674521267414093,1.888744592666626
34071_0070_A_554	-0.050157781690359116,0.04228025674819946,0.9960471391677856,-0.012459286488592625,0.13241839408874512,0.043825678527355194
34071_0070_A_555	-0.14031879603862762,0.21479912102222443,-0.08815374970436096,0.06023816391825676,0.0800451934337616,1.806926965713501
34071_0070_A_556	-0.17578870058059692,-0.03664065897464752,0.013155508786439896,0.05676468834280968,0.02572343498468399,0.03871807083487511
34071_0070_A_557	-0.19863730669021606,0.18559199571609497,0.1254831999540329,0.10202870517969131,0.1508403867483139,0.3286944627761841
34071_0070_A_558	-0.15583020448684692,0.04105541110038757,0.018599335104227066,0.06309465318918228,0.05394638329744339,0.09578385204076767
34071_0070_A_559	-0.1551802158355713,0.01749482750892639,0.04112257435917854,0.07936689257621765,0.05586182326078415,0.080874502658844
34071_0070_A_560	-0.12793856859207153,0.09779110550880432,0.033832501620054245,-0.005182203836739063,0.09685871005058289,0.8332054018974304
34071_0070_A_561	0.1608264148235321,0.18323864042758942,-0.13262709975242615,1.7501333951950073,-0.06948138028383255,2.295398712158203
34071_0070_A_562	0.15759414434432983,0.24021941423416138,-0.04586995765566826,2.036618947982788,0.15156683325767517,1.6187424659729004
34071_0070_A_563	-0.03428323194384575,0.003590770997107029,0.01719095930457115,0.2568646967411041,0.7357425689697266,0.7325884103775024
34071_0070_A_564	0.019145723432302475,0.14975354075431824,-0.018979471176862717,0.03803536668419838,-0.0630449652671814,2.490649700164795
34071_0071_A_567	-0.01243293285369873,0.02447976917028427,0.19162344932556152,0.03631614148616791,0.8044092655181885,0.03664997220039368
34071_0071_A_568	-0.008033931255340576,0.032528504729270935,0.1949717253446579,0.04431867226958275,0.9691904783248901,-0.01392004732042551
34071_0071_A_569	-0.0959942489862442,0.10716291517019272,0.21852163970470428,-0.07267995178699493,1.4075732231140137,-0.08135902136564255
34071_0072_A_570	-0.023126166313886642,-0.009974568150937557,-0.00990338996052742,-0.0005881274119019508,0.13164040446281433,0.12224464118480682
34071_0072_A_571	-0.028565190732479095,-0.045789480209350586,-0.058560069650411606,0.0226670540869236,0.20847640931606293,0.13722336292266846
34071_0072_A_572	-0.013346444815397263,0.004460797645151615,-0.0027921162545681,0.07588880509138107,0.2893286645412445,0.8706727623939514
34071_0070_A_565	-0.09676721692085266,0.17925181984901428,-0.05770200863480568,-0.05279083177447319,0.17390364408493042,1.9163655042648315
34071_0070_A_566	0.041796520352363586,-0.09248895198106766,0.016577918082475662,0.22590972483158112,0.2970638871192932,0.9704945087432861
34071_0072_A_573	-0.05960869416594505,0.014064365066587925,-0.062478188425302505,0.00045428331941366196,-0.03188059478998184,1.124372124671936
34071_0072_A_575	-0.16543462872505188,0.038843102753162384,-0.11022956669330597,0.016438137739896774,0.1698780655860901,0.5057269930839539
34071_0072_A_576	-0.04201860353350639,0.03907206654548645,0.24259860813617706,0.03238210082054138,-0.06018640846014023,0.2723711133003235
34071_0072_A_577	0.0035245418548583984,0.006309599615633488,0.1969354897737503,0.0014467155560851097,-0.048473961651325226,0.4871087074279785
34071_0072_A_578	-0.006749480962753296,-0.005238278768956661,0.23619656264781952,0.06676668673753738,-0.04716517776250839,0.3846101462841034
34071_0072_A_579	-0.1659802496433258,0.07739739120006561,0.23590485751628876,-0.04090890660881996,0.13182242214679718,0.3128674328327179
34071_0072_A_580	0.08303707838058472,0.6557292342185974,0.5696881413459778,0.029784873127937317,-0.002717234194278717,-0.11013732850551605
34071_0072_A_581	-0.010451670736074448,0.47726258635520935,0.8461217284202576,-0.02627662569284439,0.11539016664028168,-0.15514829754829407
